"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","VAT","Holy See","2018","2018",,"a","Category not applicable"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","VAT","Holy See","2019","2019",,"a","Category not applicable"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","VAT","Holy See","2020","2020",,"a","Category not applicable"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","VAT","Holy See","2021","2021",,"a","Category not applicable"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","VAT","Holy See","2022","2022",,"a","Category not applicable"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","VAT","Holy See","2023","2023",,"a","Category not applicable"
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","EST","Estonia","2017","2017",0.63223,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","EST","Estonia","2018","2018",0.68324,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","EST","Estonia","2019","2019",0.77175,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","EST","Estonia","2020","2020",0.84709,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LBR","Liberia","2021","2021",0.72862,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ZMB","Zambia","2017","2017",,"a","Category not applicable"
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","VCT","Saint Vincent and the Grenadines","2018","2018",1.64789,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","OMN","Oman","2017","2017",1.99913,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","OMN","Oman","2019","2019",2.07088,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","OMN","Oman","2020","2020",2.84899,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","URY","Uruguay","2017","2017",1.02499,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","URY","Uruguay","2018","2018",1.05802,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","URY","Uruguay","2019","2019",1.14683,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","URY","Uruguay","2020","2020",1.10912,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","URY","Uruguay","2021","2021",1.1008,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","URY","Uruguay","2022","2022",1.09203,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ARG","Argentina","2017","2017",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ARG","Argentina","2018","2018",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ARG","Argentina","2019","2019",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ARG","Argentina","2020","2020",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ARG","Argentina","2021","2021",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","NLD","Netherlands","2017","2017",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","NLD","Netherlands","2018","2018",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","NLD","Netherlands","2019","2019",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","NLD","Netherlands","2020","2020",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","LCA","Saint Lucia","2017","2017",0.31159,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","LCA","Saint Lucia","2018","2018",0.29111,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","LCA","Saint Lucia","2019","2019",0.28257,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","LCA","Saint Lucia","2020","2020",0.30762,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","LCA","Saint Lucia","2022","2022",0.32646,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NPL","Nepal","2017","2017",0.53458,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NPL","Nepal","2018","2018",0.60508,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NPL","Nepal","2019","2019",0.70766,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NPL","Nepal","2020","2020",0.87852,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NPL","Nepal","2021","2021",0.77591,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NPL","Nepal","2022","2022",0.70993,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NOR","Norway","2017","2017",0.81526,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NOR","Norway","2018","2018",0.82256,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NOR","Norway","2019","2019",0.86005,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NOR","Norway","2020","2020",0.91312,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","UKR","Ukraine","2017","2017",1.66483,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","UKR","Ukraine","2018","2018",1.63742,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","UKR","Ukraine","2019","2019",1.71071,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","UKR","Ukraine","2020","2020",1.73392,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","AZE","Azerbaijan","2018","2018",0.05237,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","AZE","Azerbaijan","2019","2019",0.07913,"+","National Estimation"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","AZE","Azerbaijan","2020","2020",0.09047,"+","National Estimation"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","AZE","Azerbaijan","2021","2021",0.07714,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AUS","Australia","2017","2017",1.65955,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AUS","Australia","2018","2018",1.71676,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AUS","Australia","2019","2019",1.72298,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AUS","Australia","2020","2020",1.88783,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","FRA","France","2017","2017",1.14788,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","FRA","France","2018","2018",1.13397,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","FRA","France","2019","2019",1.11285,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","FRA","France","2020","2020",1.15364,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","VCT","Saint Vincent and the Grenadines","2017","2017",1.71041,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","VCT","Saint Vincent and the Grenadines","2018","2018",1.64789,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","VCT","Saint Vincent and the Grenadines","2021","2021",1.88867,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","VCT","Saint Vincent and the Grenadines","2022","2022",1.76985,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","IRL","Ireland","2017","2017",0.47773,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","IRL","Ireland","2018","2018",0.48916,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","IRL","Ireland","2019","2019",0.47588,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","IRL","Ireland","2020","2020",0.50204,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","NIC","Nicaragua","2017","2017",1.96821,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","NIC","Nicaragua","2018","2018",2.0084,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","NIC","Nicaragua","2019","2019",1.9607,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","NIC","Nicaragua","2020","2020",1.91327,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","NIC","Nicaragua","2021","2021",1.81028,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","PRT","Portugal","2017","2017",1.47507,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","PRT","Portugal","2018","2018",1.39944,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","PRT","Portugal","2019","2019",1.37753,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","PRT","Portugal","2020","2020",1.44788,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CIV","Côte d'Ivoire","2017","2017",0.9728,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CIV","Côte d'Ivoire","2018","2018",0.45052,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CIV","Côte d'Ivoire","2019","2019",0.69232,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CIV","Côte d'Ivoire","2020","2020",0.86101,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CIV","Côte d'Ivoire","2021","2021",0.71837,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CIV","Côte d'Ivoire","2022","2022",0.75049,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","JOR","Jordan","2017","2017",0.00957,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","JOR","Jordan","2018","2018",0.00969,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","JOR","Jordan","2019","2019",0.00989,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","JOR","Jordan","2021","2021",0.01207,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","JOR","Jordan","2022","2022",0.01334,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","ISL","Iceland","2017","2017",0.39891,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","ISL","Iceland","2018","2018",0.39568,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","ISL","Iceland","2019","2019",0.40926,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","ISL","Iceland","2020","2020",0.45293,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","BLZ","Belize","2017","2017",1.85225,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","BLZ","Belize","2018","2018",1.90026,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","BLZ","Belize","2019","2019",1.8716,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","BLZ","Belize","2020","2020",1.8223,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","BLZ","Belize","2021","2021",2.71988,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","BLZ","Belize","2022","2022",2.07738,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","GTM","Guatemala","2017","2017",0.28555,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","GTM","Guatemala","2018","2018",0.30046,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","GTM","Guatemala","2019","2019",0.28537,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","GTM","Guatemala","2020","2020",0.2667,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","GTM","Guatemala","2021","2021",0.25109,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","GTM","Guatemala","2022","2022",0.24506,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TUR","Türkiye","2017","2017",1.04228,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TUR","Türkiye","2018","2018",1.0623,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TUR","Türkiye","2019","2019",1.11294,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TUR","Türkiye","2020","2020",1.00627,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","PHL","Philippines","2017","2017",0.37548,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","PHL","Philippines","2018","2018",0.33149,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","PHL","Philippines","2019","2019",0.34496,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","PHL","Philippines","2020","2020",0.4125,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","PHL","Philippines","2021","2021",0.36854,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","PHL","Philippines","2022","2022",0.34116,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISR","Israel","2017","2017",2.35637,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISR","Israel","2018","2018",2.3975,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISR","Israel","2019","2019",2.38238,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISR","Israel","2020","2020",2.61936,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AUT","Austria","2017","2017",0.50632,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AUT","Austria","2018","2018",0.49273,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AUT","Austria","2019","2019",0.49577,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AUT","Austria","2020","2020",0.54643,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","HRV","Croatia","2017","2017",0.85699,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","HRV","Croatia","2018","2018",0.86036,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","HRV","Croatia","2019","2019",0.84114,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","HRV","Croatia","2020","2020",0.94791,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MLI","Mali","2017","2017",1.40227,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MLI","Mali","2019","2019",1.0519,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MLI","Mali","2020","2020",1.13352,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MLI","Mali","2021","2021",1.16823,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LUX","Luxembourg","2017","2017",1.02356,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LUX","Luxembourg","2018","2018",1.08265,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LUX","Luxembourg","2019","2019",1.14773,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LUX","Luxembourg","2020","2020",1.16432,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","FIN","Finland","2017","2017",1.65177,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","FIN","Finland","2018","2018",1.53841,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","FIN","Finland","2019","2019",1.511,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","FIN","Finland","2020","2020",1.58668,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SMR","San Marino","2017","2017",1.16056,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SMR","San Marino","2018","2018",1.21234,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SMR","San Marino","2019","2019",1.16456,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SMR","San Marino","2020","2020",1.18501,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SMR","San Marino","2021","2021",0.99575,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CHL","Chile","2017","2017",1.5143,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CHL","Chile","2018","2018",1.53069,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CHL","Chile","2019","2019",1.56787,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CHL","Chile","2020","2020",1.55963,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","CYP","Cyprus","2017","2017",0.31228,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","CYP","Cyprus","2019","2019",0.27819,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","CYP","Cyprus","2020","2020",0.3031,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DOM","Dominican Republic","2017","2017",0.61149,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DOM","Dominican Republic","2018","2018",0.72311,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DOM","Dominican Republic","2019","2019",0.55372,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DOM","Dominican Republic","2020","2020",0.79247,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DOM","Dominican Republic","2021","2021",0.59362,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DOM","Dominican Republic","2022","2022",0.54748,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MLT","Malta","2017","2017",0.33174,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MLT","Malta","2019","2019",0.36472,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ARE","United Arab Emirates","2019","2019",0.04738,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ARE","United Arab Emirates","2020","2020",0.07962,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ARE","United Arab Emirates","2021","2021",0.04247,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ITA","Italy","2018","2018",1.37238,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ITA","Italy","2019","2019",1.1251,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ITA","Italy","2020","2020",1.24088,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","URY","Uruguay","2017","2017",0.72787,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","URY","Uruguay","2018","2018",0.72651,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","URY","Uruguay","2019","2019",0.80032,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","URY","Uruguay","2020","2020",0.47454,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","URY","Uruguay","2021","2021",0.45156,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","URY","Uruguay","2022","2022",0.44526,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MNG","Mongolia","2017","2017",0.26925,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MNG","Mongolia","2018","2018",0.50211,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MNG","Mongolia","2019","2019",0.19504,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MNG","Mongolia","2020","2020",0.10947,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MNG","Mongolia","2021","2021",0.07026,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MNG","Mongolia","2022","2022",0.10914,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","POL","Poland","2017","2017",0.67075,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","POL","Poland","2018","2018",0.70023,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","POL","Poland","2019","2019",0.73499,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","POL","Poland","2020","2020",0.76899,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","EST","Estonia","2017","2017",1.13458,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","EST","Estonia","2018","2018",1.17524,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","EST","Estonia","2019","2019",1.08643,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","EST","Estonia","2020","2020",1.13202,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","GRC","Greece","2017","2017",0.25615,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","GRC","Greece","2018","2018",0.26094,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","GRC","Greece","2019","2019",0.27036,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VAT","Holy See","2017","2017",,"a","Category not applicable"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VAT","Holy See","2018","2018",,"a","Category not applicable"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VAT","Holy See","2019","2019",,"a","Category not applicable"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VAT","Holy See","2020","2020",,"a","Category not applicable"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VAT","Holy See","2021","2021",,"a","Category not applicable"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VAT","Holy See","2022","2022",,"a","Category not applicable"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VAT","Holy See","2023","2023",,"a","Category not applicable"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CMR","Cameroon","2017","2017",0.9822,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CMR","Cameroon","2018","2018",0.87873,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CMR","Cameroon","2019","2019",0.89718,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CMR","Cameroon","2020","2020",0.92929,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CMR","Cameroon","2021","2021",0.86416,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CMR","Cameroon","2022","2022",0.81686,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MYS","Malaysia","2017","2017",0.98146,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MYS","Malaysia","2018","2018",0.95606,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MYS","Malaysia","2019","2019",0.94536,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MYS","Malaysia","2020","2020",0.59892,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MYS","Malaysia","2022","2022",0.63248,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ECU","Ecuador","2018","2018",1.16705,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ECU","Ecuador","2019","2019",1.11073,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ECU","Ecuador","2020","2020",1.06868,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ECU","Ecuador","2021","2021",0.94692,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","ECU","Ecuador","2022","2022",0.94607,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ROU","Romania","2017","2017",0.63157,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ROU","Romania","2018","2018",0.64685,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ROU","Romania","2019","2019",0.72884,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ROU","Romania","2020","2020",0.72888,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","NOR","Norway","2017","2017",2.1964,,
